4,2;1609;258;19,63678466;1286,25;277;757,5;165;1922;1611,5;15,82500005;42,40000057;0,756914328;;
4,2;1610,75;284;19,20272792;1274;279;754,25;161;1915;1697,25;15,6500001;44,10000038;0,778640655;;
4,2;1620,5;269;18,26931036;1247,25;283;762;159;1860;1885,5;15,32500005;46,77500057;0,809124429;;
3,1;1444,25;180;13,1447043;1088,5;214;844;143;1747,5;1623,75;14,64999986;48,625;0,805969414;;
2,6;1418;116;10,87336715;1009,75;172;892;130;1603;1536,25;14,70000029;49,27500057;0,819336124;;
2,9;1533,5;93;10,96345796;1013;190;888,5;129;1610,75;1534,75;13,94999981;53,60000038;0,84977172;;
2,8;1483,5;131;11,86017852;1044,75;174;879,75;119;1624,25;1529,75;14,64999986;51,5;0,853623133;;
2,5;1366,75;92;8,624678823;924,5;128;952,5;104;1543;1337;12,54999995;58,90000057;0,853740074;;
2,4;1344;132;9,737786457;967,75;NaN;920,5;NaN;1619,75;1278,25;11,64999986;63,42500019;0,867449232;;
NaN;1129,5;56;5,191654203;773;70;1130,25;82;1451,75;1050,5;12,0999999;61,10000134;0,860316213;;
1,2;1062;32;3,650423146;691;53;1271,5;70;1376,75;929;11,47500014;63,10000038;0,853275383;;
1;1075,75;29;2,481341935;618,25;44;1395,25;63;1333;872,25;11,5999999;62,15000057;0,847263626;;
0,9;1028,25;27;2,429984402;614,75;74;1383,5;67;1340;853;10,39999986;67,64999866;0,85299873;;
1,4;1154,5;36;4,210510136;722,25;101;1224,75;84;1413,75;959,25;11,57499981;62,67499924;0,853038223;;
1,6;1235,25;57;6,352276711;828;118;1055,25;83;1527;1093,25;12,42499995;60;0,862715127;;
2,2;1331,5;129;8,587110475;923;144;951,75;98;1613,75;1225;14,5250001;53,07499981;0,872781622;;
2,8;1444,75;148;10,85953517;1009,25;176;878,25;114;1696;1355,25;16,87500048;46,09999943;0,878931094;;
2,8;1415,5;145;10,65981566;1002;161;906,75;119;1676,5;1261,5;19,30000019;38,25;0,847404802;;
2;1281,25;93;7,540072456;880;113;1083,75;104;1525;980;21,17499971;31,44999981;0,781195717;;
1,8;1207,25;84;7,504598795;878,5;103;1103,5;102;1489,5;872,25;21,42499971;30,19999981;0,761591877;;
1,9;1257,75;99;8,160112925;905,75;112;1081,25;107;1511;900,25;21,92500019;28,95000029;0,752458955;;
3;1457,75;150;11,86735832;1045;170;973,75;129;1646;1098,5;22,2249999;28,39999962;0,751627324;;
2,9;1437,75;156;12,03300475;1050,75;180;942,5;128;1667,5;1206,25;21,29999971;30,75;0,769615492;;
2,5;1477,75;122;12,16332331;1055,25;160;929,25;121;1670,75;1262,25;19,6500001;36,69999981;0,830706132;;
4,6;1807,5;262;20,57171488;1312,25;261;753,25;157;1992,75;1697,75;18,37499952;41,72500038;0,873195771;;
5,9;1898;341;23,14212581;1381,25;325;680,5;173;2102,75;1904,75;17,625;46,09999943;0,920953536;;
3,4;1559,5;214;14,72045341;1139,75;217;783,75;146;1817,5;1648;16,6500001;49,57500076;0,931990047;;
2,1;1324,25;100;9,004199247;939,5;146;923,5;121;1587;1422,75;16,25;50,95000076;0,934147213;;
2,2;1348,75;79;8,838885079;933;152;933;119;1616,5;1348,75;14,72500014;55,92500019;0,931385622;;
1,8;1238,75;66;7,357560375;872,25;104;985;99;1546,5;1250,25;14,82500005;54,67500114;0,916354325;;
1,8;1239;73;6,918207216;853,25;106;1010,25;93;1543,25;1173,75;14,04999995;57;0,909448937;;
1,8;1223,75;66;6,958191196;855;108;998,25;88;1565,75;1148,75;13,35000014;61,34999943;0,936085703;;
1,1;1078,25;44;4,42986293;734;NaN;1128,25;NaN;1486,75;1020,5;12,5999999;63,47499943;0,923017422;;
NaN;1077,5;44;3,995924293;710,5;66;1150;71;1467,5;1012,75;12,3499999;65,35000038;0,935112287;;
1;1074,5;39;3,865914338;703,25;88;1155,75;74;1463,75;1010;11,89999986;67,44999886;0,937538177;;
1,4;1156,75;51;6,38532009;829,5;138;1029,5;80;1584;1083;11,375;70,52499962;0,947516224;;
2,2;1314;107;9,685046807;965,75;228;896,75;89;1710,25;1234,75;11,32499981;70,20000076;0,940095096;;
5,5;1796,75;336;25,87045766;1451;360;652;114;2323;1679,5;12,4000001;63,87500095;0,916954694;;
8,1;1961,25;618;36,69206253;1701;478;536,75;149;2665,25;2184,25;14,77499986;54,32499981;0,907609536;;
5,8;1770,5;438;26,63602476;1470;394;621,5;157;2261,5;1973;17,4000001;45,64999962;0,899298171;;
4,2;1563,5;334;20,11092309;1299,5;319;709,75;155;2029;1798,25;19,80000019;38,52500057;0,880059991;;
3,1;1430;221;14,0964858;1119,75;201;830,5;134;1783,25;1522;22,0250001;34,05000019;0,890368519;;
2,9;1417,25;207;14,92571923;1146,25;171;829,5;119;1830,5;1404;23,32499981;32,17499924;0,90959922;;
2,9;1400,25;191;15,43614147;1162,25;159;838,25;111;1828,5;1263,25;23,875;29,97500038;0,875658529;;
2,5;1317,25;185;12,09085022;1052,75;153;926;104;1706,75;1137;24,44999981;28,9000001;0,873591912;;
2,3;1317,75;141;11,52482024;1033;143;949,75;99;1675;1068;24,375;29,39999962;0,884761712;;
2,8;1445,25;214;14,75983347;1141;156;856,5;110;1823,5;1251,5;23,8499999;31,32500076;0,913735211;;
6,1;1917;471;32,14884368;1600,5;314;631,25;162;2447;1843,25;22,54999924;35,37500095;0,954699821;;
8;2039,75;685;39,20233968;1754,25;404;542,25;187;2679;2122,25;20,42500067;42,5;1,008631334;;
6,5;1894,75;538;30,96130506;1573,25;320;565;165;2442,75;1991,5;18,2750001;52,62500095;1,094518093;;
4,2;1594,5;319;19,89562146;1293,5;256;678,25;145;2057,5;1707;16,6500001;57,375;1,078626891;;
3,2;1438,5;224;15,31585505;1158,5;193;764,25;125;1856,25;1494,25;15,69999981;60,15000057;1,065371555;;
1,4;1141,5;67;6,895403347;852,25;89;1008,25;101;1547,25;1164,25;15,25000024;61,44999886;1,057955499;;
2,1;1303,666667;155;11,13992917;1019,333333;127;852,3333333;103;1731,333333;1271,666667;14,0666666;65,69999949;1,049372403;;
1,2;1074,25;49;5,405500616;783,5;79;1097,75;88;1483;1039,75;14,82500005;60,55000114;1,014819466;;
0,8;968;29;2,810688037;640;43;1319,5;61;1385,75;866,75;14,75;59,22499943;0,987908111;;
0,7;929,25;25;2,325061547;607,5;NaN;1375,5;NaN;1364,25;825,75;13,62499976;62,05000019;0,963554996;;
NaN;941;25;2,589178303;625,5;59;1315,75;59;1373,25;839,75;12,32499981;66,15000057;0,945036195;;
0,6;937;17;2,008742635;584,75;38;1411,5;52;1348;792,5;12,75;63,22500038;0,928289804;;
0,9;1017;27;3,482689325;681,25;82;1245,75;64;1417,5;869,5;11,17499995;68,47500038;0,908107123;;
1,3;1171,25;50;5,131232181;770;99;1161,75;70;1466,75;930;10,97500014;66,5;0,87052295;;
3,4;1541;218;16,17445705;1185;263;770;97;1888,75;1406,5;11,67499995;63,65000057;0,871936588;;
3,7;1539,25;285;19,66349386;1287;229;697,5;95;2054,75;1507;13,625;56,29999924;0,874265047;;
5,3;1734,75;437;25,0551503;1430,5;396;628,25;150;2211;1843,25;17,82499933;42,875;0,867225463;;
4,1;1571;327;20,00314878;1296,5;314;730;162;1972,75;1729;21,44999981;33,32499933;0,841671296;;
3,3;1451,75;283;18,34705758;1249,5;217;775,5;154;1868,25;1583,25;24,375;27,35000038;0,823069166;;
4;1579;366;22,30858298;1359,25;252;724;161;1997,75;1670,75;25,25000048;26,07500029;0,826380755;;
3,8;1466,25;318;20,44477998;1308,75;263;772,5;161;1897;1491,25;25,82500029;23,1500001;0,758936963;;
2,8;1279,75;228;14,61042796;1136,25;180;892,75;128;1675,25;1239,75;27;20,20000029;0,709361513;;
2,9;1407;201;16,55325434;1196,5;184;905,25;129;1758,75;1313;28,24999952;18,57499981;0,701385739;;
2,9;1388,75;199;15,7831831;1173;190;898,25;133;1739;1363,25;27,9749999;19,10000038;0,709825085;;
3,4;1447,25;237;17,83994778;1234,75;184;858,75;139;1778;1295,75;23,9000001;25,69999981;0,751891041;;
3,9;1551;261;19,09705934;1271;181;800,25;137;1874,5;1432,25;21,3499999;34,77499962;0,872993133;;
3,2;1473,5;230;15,76696872;1172,5;166;854,25;143;1776;1431,75;20,42500019;36,67500019;0,870389489;;
5,1;1799,5;349;24,87767187;1426;317;700;177;2105,5;2033,5;19,0250001;41,34999943;0,900730731;;
2,6;1379,25;183;13,52960473;1101,25;184;817,5;138;1710;1601,75;17,92500019;45,90000057;0,934186045;;
1,7;1200,5;88;9,087345627;942,75;130;935;117;1559,75;1361,75;16,70000029;48,92500019;0,922649926;;
1,7;1204,75;85;8,630947011;924,75;132;922;107;1546,5;1314,25;15,52499986;52,92500019;0,92712823;;
1,2;1071,5;47;5,415775468;784;95;1065,5;90;1441,75;1113,75;15,47500014;51,875;0,90587528;;
0,9;997,75;34;4,050256979;713,5;70;1169,25;79;1383,25;991,5;14,125;55,57500076;0,890955806;;
0,7;933,25;26;2,581678581;625;NaN;1291,5;NaN;1331,5;883,75;13,05000019;57,90000057;0,866633008;;
NaN;882,75;17;1,898934591;576,5;54;1396;60;1303,25;808,25;12,65000033;57,90000057;0,844660353;;
0,5;868,75;11;1,606828258;553,5;28;1459,5;40;1267,75;667;11,82499981;58,02500057;0,802631932;;
0,5;890,75;18;1,895648214;576,25;46;1416,5;53;1289,25;733;11,9000001;57,39999962;0,797845704;;
1,6;1172,75;84;7,486888715;877,75;160;1038;84;1556,25;1051,75;9,900000095;65,19999981;0,795645557;;
4,1;1587,25;260;21,35879147;1333,75;320;702,25;108;1998,75;1533,5;11,125;60,20000076;0,795775687;;
6,6;1851,5;534;36,44841297;1695,75;377;552,75;127;2535,25;1931;14,12499976;50,02499866;0,801980417;;
4,3;1521,5;368;21,2666241;1331,25;280;702,5;134;2025,75;1733,75;17,69999981;40,09999943;0,804829145;;
2,9;1438,25;200;15,38797876;1160,75;221;818,5;135;1781,5;1595;21,10000038;33,42500019;0,826486216;;
2,5;1393,25;145;12,49907422;1066,75;210;905;142;1654,25;1489,75;24,30000019;28,27500057;0,84712769;;
2,8;1452;188;15,10830975;1152;204;860,5;153;1747;1507,5;25,57500029;25,55000019;0,825394883;;
2,6;1389,25;152;13,73529005;1108;161;886,5;123;1711,5;1334;25,85000038;25,9000001;0,850339343;;
2;1207;103;10,43447407;993,75;135;1013;104;1519,5;1044,75;26,82499981;18,69999981;0,650017745;;
2,9;1365,25;193;15,16406855;1153,75;186;939,5;129;1678,5;1221,25;29,2750001;15,75000024;0,630890454;;
2,5;1247;134;12,30882302;1060,25;147;1032;114;1524,75;1068,5;28,5;14,9000001;0,570801909;;
5;1556,75;386;26,95102501;1477,75;299;793;158;1980,5;1568,5;25,85000038;15,95000029;0,523664583;;
7,6;1972,5;577;38,39324611;1737,25;411;616,75;194;2413,75;2305,5;23,125;26,5;0,74026061;;
6,7;1974,75;523;35,10363128;1666,5;347;596,75;182;2415,5;2358,5;20,52499962;38,24999905;0,913314177;;
5,7;1794,75;472;27,24713083;1485;336;652,5;180;2174;2050;19,05000019;42,60000038;0,929387704;;
2,8;1443,75;206;15,04469266;1150;202;769,5;136;1726,5;1726,5;17,1500001;44,12500095;0,85583071;;
2,6;1488;216;15,71027437;1170,75;178;731;127;1777,5;1705;16,0250001;50,92499924;0,920598758;;
2,3;1371,25;159;12,97267335;1082,75;154;795,75;116;1668,75;1550,5;14,79999995;53,92499924;0,902354487;;
1,4;1160,75;70;8,12342212;904,25;92;946,75;107;1502;1240,25;14,27499986;55,44999981;0,897473061;;
1;1064,25;44;5,477599159;787;61;1056,75;88;1407;1115;14,75;52,07499981;0,868641877;;
0,7;970,25;42;3,581202459;687;NaN;1195,5;NaN;1350,5;968,5;13,875;53,875;0,850058903;;
NaN;954;28;2,884931455;644,75;60;1260,25;78;1334;924,75;11,5999999;61,92499924;0,844196282;;
0,6;930,5;20;2,548044693;622,75;37;1293,25;57;1306,5;827,75;12;58,85000038;0,823302452;;
0,7;938;26;2,971926293;650,25;68;1251,25;71;1332,5;893;10,94999981;62,07499981;0,811276563;;
1,5;1166,25;78;7,664791387;885,25;139;1005,25;85;1550,5;1075;10,57500005;63,25;0,806681846;;
4,7;1643;319;23,25679956;1384,25;339;667;124;2093,75;1610,25;11,47500014;60,02500057;0,811693424;;
6,6;1934;506;35,79057071;1681,5;421;540,5;151;2468,25;2050,5;14,27500033;50,57500076;0,818569924;;
4,5;1616,5;NaN;21,31268654;1332,5;349;685,75;150;2010;1818,5;17,8499999;40,52499962;0,820964333;;
2,8;1472,75;NaN;14,30578638;1126,5;224;830,5;152;1752;1567,75;20,80000067;34,44999981;0,83645626;;
2,2;1378,5;NaN;12,52110631;1067,5;171;898,75;139;1662,5;1373,5;23,8499999;28,17499971;0,821851195;;
2,2;1385,25;NaN;12,19236423;1056,25;149;891;133;1648;1267,5;24,1500001;28,67500019;0,851493361;;
2,3;1378,75;NaN;13,09224479;1086,75;137;901,25;126;1660,25;1143,5;25,15000057;24,85000038;0,782925012;;
2,2;1321,666667;NaN;14,37324794;1128,666667;149;933,6666667;128;1639,333333;1109,333333;27,03333346;17,83333333;0,627469327;;
2,8;1495,75;NaN;16,83563434;1205;172;822;169;1766,5;1347,25;27,12500048;23,12499952;0,818014479;;
2,7;1408,75;NaN;14,45385965;1131,25;166;873;149;1688,5;1205,75;25,80000019;23,92500019;0,783192918;;
3,7;1512,75;NaN;21,5158658;1338;214;764,25;156;1956,5;1397;23,04999971;26,77499962;0,744593318;;
5,1;1667;NaN;26,40333589;1464,25;280;683,25;168;2117,75;1588,25;20,7249999;31,125;0,752286519;;
5,1;1666,75;NaN;25,96061982;1453,25;276;683,5;176;2051;1568,5;18,5999999;36,17500019;0,767639178;;
3,2;1430,25;NaN;14,14288336;1121,25;178;814;135;1731,5;1321,5;16,04999971;48,42500019;0,876780241;;
2,1;1333,25;NaN;10,3056641;989;129;885,25;121;1620,75;1194;14,45000005;57,77500057;0,945557828;;
1,7;1261,5;NaN;8,276765149;910,5;95;948,25;99;1545,25;1061,5;13,05000019;64,17500019;0,960555664;;
2;1287,25;NaN;8,921378917;936,25;126;918;106;1606;1040;11,97499967;69,69999886;0,97351894;;
1,6;1134,25;NaN;6,618666372;840;103;1021,25;96;1501,25;917;11,94999981;71,10000038;0,991470559;;
0,9;998,75;NaN;3,594138291;687,75;48;1228,5;63;1380,25;593,5;12,5250001;69,29999924;1,002870845;;
0,7;960,75;NaN;2,529440504;621,5;NaN;1381,5;NaN;1300,75;430,25;12,5250001;67,49999809;0,976822235;;
NaN;933,75;NaN;1,794977533;568,5;20;1439,75;32;1280,25;397;12,32499981;67,65000153;0,966465601;;
0,5;912,75;NaN;1,268602112;524,5;18;1619,75;28;1260,25;370;12,45000005;66,80000114;0,96203688;;
0,7;969,25;NaN;2,314320289;606,75;56;1372,5;61;1323,75;438;12,34999967;66,30000114;0,948706111;;
1,5;1181,5;NaN;6,731036455;845;115;1054;99;1539;704,25;12,42499971;64,89999962;0,933170176;;
4,8;1740,25;NaN;22,79955571;1372,25;320;670,75;157;2144,25;1475,75;13,0250001;61,62500095;0,920910529;;
6,2;1819,25;NaN;31,31882318;1581,5;357;574,5;166;2455,5;1715,5;13,60000014;58,82500076;0,912017783;;
4;1427;NaN;19,238006;1275;253;700,5;149;1980,25;1398;13,89999986;57,14999962;0,903171037;;
3,3;1389,5;NaN;16,3633884;1190,75;218;758,75;135;1878,75;1267,5;14,4749999;54,40000057;0,891736016;;
2,8;1283;NaN;14,01930102;1117,25;192;813;127;1751;1188,25;15,47500014;50,07499981;0,874442496;;
3;1303,5;NaN;15,25985873;1156,75;176;793;122;1800,5;1170,5;16,12499976;47,57499981;0,865455121;;
3,3;1364;NaN;16,72742509;1201,75;198;770,75;135;1875;1250,25;16,2750001;47,05000019;0,863995498;;
3,5;1409,75;NaN;19,00041493;1268,25;212;724,25;139;1956,5;1344;16,39999962;47,49999905;0,879118203;;
4;1476;NaN;19,41481032;1280;249;708;147;1954,5;1378;16,05000019;50,22500038;0,909370967;;
4,6;1522;NaN;20,86310849;1320,25;270;689,75;158;2005,25;1435,25;16;50,65000057;0,914190929;;
4,1;1441,75;NaN;20,16490281;1301;231;704;146;1952,25;1372,25;15,8499999;50,27499962;0,898908858;;
4,5;1469;NaN;21,74774818;1344,25;251;677,25;144;1996,75;1471;15,47500014;50,625;0,88404696;;
3,9;1467,25;NaN;19,84195049;1292;210;697,5;138;1942;1438,75;15,42499995;51,44999981;0,895625708;;
4;1420,5;NaN;16,74405331;1202,25;249;747,5;143;1854;1428,5;15,20000005;53,12499905;0,911744585;;
2,2;1175;NaN;9,145099271;945;143;903,75;116;1603,5;1080,5;14,70000005;57,57499981;0,957347051;;
2,1;1215;NaN;8,301413417;911,5;127;947,75;109;1546,75;993;14,17499995;58,32499981;0,938021892;;
1,7;1126,75;NaN;5,791191635;802;104;1064;92;1446,5;837;13,7750001;57,94999981;0,908543705;;
1,6;1090,25;NaN;5,191654203;773;86;1105,25;83;1428,5;761;13,89999986;55,94999981;0,884206819;;
1,3;1017;NaN;4,1231866;717,5;74;1181,75;81;1382,25;650,25;13,87499976;55,55000019;0,876487638;;
1,3;997,25;NaN;3,410629499;677;NaN;1252,25;NaN;1358,5;590,75;13,82499981;55,10000038;0,866620379;;
NaN;944,75;NaN;2,908548009;646,25;44;1308;55;1331,5;505;13,79999995;54,60000038;0,857388288;;
0,8;955,75;NaN;3,1492096;661,25;42;1259,75;53;1350,5;518;13,62500024;55,125;0,856018865;;
0,8;966,25;NaN;2,529440504;621,5;63;1316,75;67;1342,25;570,75;13,57499981;58,97500038;0,912884475;;
1,1;1064;NaN;4,307931855;727,5;115;1160,5;91;1461,25;842;13,45000005;58,35000038;0,896023685;;
2,1;1299,75;NaN;8,883264241;934,75;170;902,25;113;1623;1144,75;13,75;58,02500057;0,908269844;;
2,4;1348;NaN;10,54347425;997,75;147;833,75;102;1689;1218,25;14,5999999;53,05000019;0,876531145;;
2,6;1424,5;NaN;12,52110631;1067,5;166;776,25;107;1764;1341;15,0250001;52,32499981;0,888137772;;
2,8;1473,75;NaN;12,33071157;1061;195;767,5;113;1768,25;1405,5;15,4000001;52,05000019;0,904642892;;
2,6;1489,75;NaN;11,68841935;1038,75;182;782,25;108;1756,75;1421,5;16,25000048;49,95000076;0,915812654;;
2,6;1494,75;NaN;11,7241144;1040;168;808,75;105;1735;1373;17,14999962;47,85000134;0,928079286;;
2,1;1375,5;NaN;9,338736658;952,5;125;899,5;93;1636,25;1153,25;19,04999971;42,94999981;0,937023478;;
1,7;1304,75;NaN;7,635017301;884;95;980;87;1573,25;927,25;19,50000048;42,25;0,947579638;;
1,6;1282,5;NaN;6,714129542;844,25;79;1035,5;76;1538,75;766,25;19,50000048;42,32499981;0,949261728;;
2,1;1392,25;NaN;9,724590097;967,25;119;929,75;94;1648,75;941,25;19,05000019;43,79999924;0,955567614;;
2,3;1452,25;NaN;12,38916208;1063;142;855,5;110;1774,25;1146;18,47499943;46,27499962;0,974415794;;
3,5;1633;NaN;16,64438971;1199,25;215;734;136;1918,5;1416,5;17,37500048;51,64999962;1,015916021;;
3,9;1624,5;NaN;16,37162401;1191;229;732,75;139;1885;1442;17,0999999;51,27500057;0,99141492;;
3,3;1534,5;NaN;13,73529005;1108;206;785,25;125;1819,5;1323,25;16,42499971;53,75000095;0,99635055;;
2,3;1322,5;NaN;9,88344956;973,25;147;863,75;111;1712,25;1125;16,22500038;55,35000038;1,013229741;;
2,1;1309;NaN;8,940462338;937;122;904,75;97;1671,5;1035,5;15,92499995;57,65000057;1,035643696;;
